Customer_ID,Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure_Months,Number_of_Purchases,Support_Requests,Login_Frequency,Last_Activity_Days_Ago,Satisfaction_Score,Payment_Method,Contract_Type,Discount_Used,Referral_Source,Auto_Renew,Device_Type,Internet_Speed,Customer_Lifetime_Value,Churn
CUST000263,43.0,Male,San Antonio,Basic,13.23,9.0,5.0,1.0,22.0,62.0,8.0,Credit Card,Monthly,No,Organic Search,Yes,Android,Fast,57.64,Yes
CUST001536,28.0,Female,San Jose,Premium,157.21,2.0,1.0,2.0,32.0,59.0,8.0,PayPal,Monthly,No,Friend,Yes,Desktop,Medium,50.0,No
CUST001653,46.0,Male,San Jose,Basic,17.67,11.0,6.0,1.0,21.0,49.0,8.0,,Quarterly,No,Friend,No,Android,Medium,841.55,No
CUST000369,42.0,Female,Dallas,Basic,20.4,18.0,112.0,3.0,32.0,50.0,8.0,Debit Card,Monthly,Yes,Email Campaign,No,Android,Medium,657.13,Yes
CUST001503,56.0,Female,Portland,Standard,25.55,9.0,9.0,2.0,50.0,44.0,9.0,Bank Transfer,Monthly,Yes,Organic Search,Yes,iPhone,Slow,410.71,No
CUST001478,23.0,Male,Jacksonville,Basic,15.2,4.0,2.0,3.0,51.0,42.0,7.0,PayPal,,No,Social Media,Yes,Android,Slow,50.0,No
CUST000465,27.0,Female,Nashville,Standard,92.14,10.0,15.0,1.0,78.0,0.0,,PayPal,Yearly,No,Organic Search,Yes,Tablet,Fast,726.65,No
CUST001544,39.0,Female,Phoenix,Premium,82.93,17.0,14.0,0.0,67.0,0.0,10.0,Credit Card,Quarterly,No,Social Media,Yes,iPhone,Slow,824.99,No
CUST001169,35.0,Female,Houston,Standard,28.39,21.0,2.0,3.0,0.0,98.0,7.0,Credit Card,,No,Social Media,No,Desktop,Fast,649.01,Yes
CUST001278,59.0,,Indianapolis,Premium,154.82,22.0,15.0,3.0,57.0,35.0,7.0,PayPal,Quarterly,No,Email Campaign,Yes,iPhone,Fast,4785.96,No
CUST000310,61.0,Male,Chicago,Enterprise,117.18,32.0,6.0,4.0,19.0,55.0,4.0,Bank Transfer,Quarterly,No,Friend,Yes,Android,Fast,3476.27,No
CUST001432,29.0,Female,San Jose,Premium,82.61,5.0,2.0,3.0,28.0,57.0,7.0,PayPal,Monthly,No,Email Campaign,No,iPhone,Fast,301.59,Yes
CUST001565,29.0,Male,Portland,Basic,27.96,5.0,2.0,2.0,31.0,36.0,7.0,Debit Card,Monthly,No,Friend,No,Android,Medium,19245.31,No
CUST000671,49.0,Male,Portland,Basic,24.42,15.0,7.0,4.0,15.0,9.0,8.0,Debit Card,Quarterly,No,Social Media,Yes,Tablet,Fast,343.25,No
CUST001208,29.0,Male,San Antonio,Standard,49.13,1.0,1.0,0.0,81.0,16.0,10.0,Cash,Monthly,No,Friend,Yes,Desktop,Medium,50.0,No
CUST001300,28.0,Female,San Diego,Basic,10.0,14.0,,3.0,11.0,104.0,5.0,PayPal,Quarterly,No,Friend,No,iPhone,Medium,63.23,Yes
CUST001885,18.0,Female,Jacksonville,Enterprise,176.8,72.0,55.0,4.0,58.0,60.0,4.0,Credit Card,Yearly,No,Friend,No,Desktop,Fast,11596.05,Yes
CUST001417,67.0,Female,Houston,Premium,,41.0,21.0,1.0,68.0,8.0,8.0,PayPal,Yearly,No,Advertisement,Yes,Desktop,Medium,3915.19,No
CUST001188,44.0,Female,Houston,Premium,111.59,41.0,40.0,0.0,38.0,31.0,8.0,PayPal,Quarterly,No,Social Media,Yes,iPhone,Fast,4224.28,No
CUST000926,63.0,Male,Houston,Standard,51.72,10.0,9.0,4.0,54.0,13.0,7.0,Credit Card,Yearly,No,Friend,No,iPhone,Fast,595.17,No
CUST000972,39.0,Female,Seattle,Basic,15.22,31.0,17.0,5.0,6.0,37.0,7.0,Credit Card,Quarterly,No,Email Campaign,No,iPhone,Slow,407.65,Yes
CUST001988,31.0,Female,Boston,Basic,14.15,23.0,13.0,3.0,54.0,72.0,6.0,Credit Card,Quarterly,Yes,Advertisement,Yes,Desktop,Slow,356.18,No
CUST001277,33.0,Male,San Antonio,Standard,60.53,23.0,21.0,2.0,48.0,61.0,7.0,Debit Card,Monthly,No,Email Campaign,No,Android,Medium,2168.33,Yes
CUST001306,18.0,Male,Austin,Premium,75.16,7.0,5.0,2.0,35.0,30.0,,Debit Card,Quarterly,No,Friend,No,Desktop,Fast,211.53,No
CUST000379,59.0,Male,Indianapolis,Basic,10.0,6.0,1.0,2.0,0.0,62.0,5.0,Debit Card,Monthly,No,Social Media,No,iPhone,Slow,139.06,Yes
CUST000929,37.0,Female,Chicago,Enterprise,239.88,16.0,12.0,2.0,51.0,28.0,7.0,PayPal,Yearly,No,Friend,No,iPhone,Medium,4287.01,No
CUST001618,19.0,Female,Chicago,Basic,19.43,16.0,13.0,0.0,23.0,34.0,7.0,PayPal,Monthly,No,Social Media,Yes,Desktop,Medium,764.4,No
CUST001518,56.0,Female,Austin,Basic,10.0,7.0,1.0,,0.0,106.0,5.0,Debit Card,Quarterly,No,Advertisement,No,Desktop,Medium,500.66,Yes
CUST000539,18.0,Male,Philadelphia,Premium,94.13,20.0,9.0,1.0,41.0,29.0,8.0,Credit Card,Monthly,No,Friend,Yes,Desktop,Medium,1623.74,No
CUST000909,41.0,Female,Los Angeles,Basic,10.0,18.0,9.0,4.0,36.0,87.0,7.0,Debit Card,Quarterly,No,Organic Search,No,iPhone,Fast,188.86,Yes
CUST001454,35.0,Male,San Diego,Standard,36.38,1.0,1.0,2.0,35.0,36.0,7.0,Debit Card,Monthly,No,Organic Search,Yes,Tablet,Medium,50.0,No
CUST000721,,Female,Nashville,Standard,34.51,,25.0,1.0,67.0,27.0,8.0,Bank Transfer,Quarterly,No,Organic Search,Yes,Desktop,Slow,1631.48,No
CUST001732,40.0,Female,Chicago,Standard,61.14,15.0,23.0,,75.0,17.0,10.0,Credit Card,Monthly,Yes,Organic Search,Yes,Android,,859.27,No
CUST001297,21.0,Female,Seattle,Enterprise,300.0,2.0,1.0,2.0,51.0,45.0,7.0,Credit Card,Quarterly,Yes,Advertisement,No,Tablet,Medium,488.23,No
CUST000916,54.0,Female,Columbus,Basic,28.33,3.0,2.0,2.0,60.0,45.0,8.0,Debit Card,Monthly,Yes,Advertisement,Yes,Android,Slow,136.3,No
CUST001404,34.0,Male,Dallas,Standard,37.35,58.0,37.0,3.0,39.0,23.0,7.0,Bank Transfer,Yearly,No,Social Media,Yes,Desktop,Fast,2295.29,No
CUST000832,59.0,Male,Dallas,Standard,44.52,10.0,6.0,4.0,42.0,39.0,7.0,Bank Transfer,Yearly,Yes,Social Media,Yes,Android,Fast,622.65,No
CUST000289,36.0,Male,Nashville,Basic,13.58,14.0,5.0,3.0,19.0,42.0,7.0,PayPal,Yearly,No,Friend,No,Desktop,Medium,277.02,No
CUST000130,29.0,Male,San Jose,,19.43,26.0,36.0,0.0,66.0,0.0,10.0,PayPal,Yearly,No,Advertisement,Yes,Tablet,Fast,557.44,No
CUST001401,54.0,Male,Phoenix,Basic,25.92,7.0,8.0,0.0,73.0,3.0,10.0,Credit Card,Quarterly,Yes,Friend,Yes,Android,Medium,136.52,No
CUST000096,23.0,Female,Denver,Standard,30.51,54.0,,4.0,0.0,51.0,6.0,Bank Transfer,Quarterly,No,Social Media,Yes,Desktop,Fast,1493.27,No
CUST001018,37.0,Male,Charlotte,Basic,24.52,19.0,13.0,3.0,39.0,62.0,6.0,Debit Card,Monthly,No,Email Campaign,Yes,Android,Medium,653.61,Yes
CUST000811,38.0,Female,Chicago,Premium,53.54,12.0,7.0,,45.0,37.0,8.0,Cash,Monthly,No,Friend,Yes,Desktop,Fast,1056.75,No
CUST000483,41.0,Female,Nashville,Basic,19.6,12.0,10.0,2.0,28.0,63.0,5.0,Bank Transfer,,Yes,Organic Search,Yes,Android,Fast,271.68,No
CUST001051,25.0,Male,San Jose,Standard,38.36,3.0,2.0,,15.0,30.0,8.0,PayPal,Monthly,No,Advertisement,No,Android,Slow,350.84,No
CUST002000,67.0,Male,Phoenix,Enterprise,283.89,8.0,11.0,2.0,62.0,39.0,9.0,PayPal,Quarterly,No,Advertisement,No,iPhone,Fast,1933.74,No
CUST001398,38.0,Male,Philadelphia,Premium,91.09,16.0,9.0,2.0,37.0,60.0,9.0,Cash,Monthly,Yes,Organic Search,No,Desktop,Medium,1490.34,No
CUST001915,54.0,Male,Philadelphia,Enterprise,173.0,17.0,78.0,3.0,49.0,48.0,8.0,PayPal,Quarterly,No,Friend,No,Desktop,Medium,2888.7,No
CUST000720,28.0,Male,Austin,Standard,46.35,6.0,4.0,4.0,31.0,21.0,,Cash,Quarterly,No,Social Media,No,iPhone,Medium,192.14,No
CUST000976,28.0,Male,Charlotte,Enterprise,182.16,7.0,5.0,2.0,49.0,47.0,8.0,Debit Card,Quarterly,Yes,Social Media,Yes,Desktop,Fast,2071.81,No
CUST001887,27.0,Female,Phoenix,Premium,179.67,9.0,3.0,5.0,22.0,46.0,6.0,PayPal,Yearly,No,Friend,No,iPhone,Medium,1028.56,No
CUST000040,48.0,Female,Chicago,Enterprise,211.29,14.0,7.0,3.0,39.0,13.0,8.0,Credit Card,Monthly,Yes,Friend,No,iPhone,Fast,2195.2,No
CUST000044,43.0,Female,Philadelphia,,182.53,,3.0,3.0,41.0,39.0,,PayPal,Monthly,No,Social Media,No,Android,Slow,727.18,Yes
CUST001681,22.0,Female,Chicago,Standard,63.77,13.0,5.0,5.0,28.0,54.0,4.0,Cash,,Yes,Advertisement,No,Tablet,Medium,1121.96,Yes
CUST000679,45.0,Male,Chicago,Premium,219.53,13.0,6.0,3.0,46.0,44.0,7.0,PayPal,Quarterly,No,Email Campaign,No,Android,Slow,2815.93,No
CUST000290,39.0,Male,Austin,Standard,46.11,16.0,6.0,2.0,46.0,72.0,8.0,Debit Card,Quarterly,Yes,Advertisement,Yes,Android,Fast,527.19,No
CUST001304,49.0,Female,Dallas,Standard,36.95,9.0,8.0,1.0,17.0,24.0,7.0,Debit Card,Yearly,Yes,Friend,No,Desktop,Fast,,No
CUST000801,30.0,Female,Nashville,Premium,149.02,1.0,1.0,0.0,40.0,68.0,10.0,PayPal,Monthly,Yes,Email Campaign,Yes,Android,Medium,50.0,No
CUST000244,22.0,Male,New York,Basic,28.92,18.0,19.0,0.0,44.0,3.0,8.0,PayPal,Monthly,No,Organic Search,Yes,Android,Slow,972.24,No
CUST000862,23.0,Female,Charlotte,Standard,42.33,24.0,12.0,4.0,10.0,62.0,8.0,Credit Card,Monthly,Yes,Email Campaign,No,iPhone,Fast,1341.99,Yes
CUST001934,56.0,Male,San Jose,Premium,118.3,19.0,13.0,1.0,65.0,22.0,9.0,Credit Card,Quarterly,No,Email Campaign,Yes,Tablet,Slow,3009.83,No
CUST000411,22.0,Female,Philadelphia,Standard,68.88,7.0,6.0,2.0,43.0,28.0,7.0,Bank Transfer,Yearly,No,Advertisement,No,Desktop,Fast,663.34,No
CUST001461,52.0,Female,Seattle,Basic,28.04,27.0,33.0,0.0,67.0,0.0,8.0,PayPal,Quarterly,No,Organic Search,No,Tablet,Medium,709.1,No
CUST000401,38.0,Female,Dallas,Basic,25.92,5.0,1.0,4.0,2.0,55.0,5.0,PayPal,Monthly,No,Social Media,No,iPhone,Fast,50.0,Yes
CUST001519,36.0,,Austin,Enterprise,213.25,8.0,10.0,1.0,51.0,12.0,9.0,Debit Card,Quarterly,Yes,Social Media,Yes,Android,Medium,2369.42,No
CUST000835,31.0,Male,San Diego,Basic,23.47,20.0,21.0,2.0,55.0,9.0,7.0,Debit Card,Monthly,No,Organic Search,Yes,Android,Fast,553.46,No
CUST001886,43.0,Female,Houston,Basic,10.0,8.0,6.0,4.0,34.0,68.0,7.0,Bank Transfer,Monthly,No,Organic Search,No,Android,Medium,50.0,No
CUST001484,44.0,Female,San Antonio,Standard,69.2,19.0,8.0,2.0,47.0,34.0,7.0,Credit Card,Quarterly,No,Organic Search,,iPhone,Medium,1319.4,No
CUST001975,24.0,Female,,Standard,84.43,32.0,19.0,1.0,16.0,29.0,7.0,PayPal,Yearly,Yes,Advertisement,No,Tablet,Medium,3066.8,No
CUST000352,50.0,Male,Houston,Basic,21.79,2.0,1.0,4.0,15.0,47.0,6.0,Debit Card,Monthly,No,Friend,No,Desktop,Slow,129.08,Yes
CUST000882,51.0,Female,Philadelphia,Premium,135.07,48.0,41.0,2.0,68.0,5.0,8.0,Credit Card,Yearly,No,Organic Search,Yes,Android,Slow,6607.59,No
CUST001184,48.0,Female,San Antonio,Standard,16.83,2.0,1.0,5.0,0.0,96.0,4.0,PayPal,Quarterly,No,Advertisement,No,Desktop,Medium,86.54,Yes
CUST001966,46.0,Male,San Antonio,Basic,13.82,7.0,4.0,2.0,,43.0,6.0,PayPal,Quarterly,No,Social Media,No,Android,Medium,99.05,Yes
CUST001299,26.0,Male,Dallas,Standard,77.26,5.0,4.0,,51.0,19.0,7.0,Credit Card,Monthly,No,Friend,No,Desktop,Medium,486.35,No
CUST001481,45.0,Male,,Enterprise,,7.0,3.0,4.0,36.0,47.0,6.0,Debit Card,Quarterly,Yes,Advertisement,Yes,iPhone,Fast,2822.21,No
CUST001822,49.0,Female,Phoenix,Standard,20.24,9.0,2.0,3.0,4.0,49.0,6.0,,Monthly,No,Friend,No,Android,Fast,201.46,Yes
CUST001873,33.0,Female,Seattle,Standard,32.72,6.0,5.0,2.0,31.0,31.0,8.0,Credit Card,Monthly,Yes,Organic Search,Yes,iPhone,Fast,561.05,No
CUST000647,47.0,Male,,,21.65,16.0,10.0,0.0,44.0,29.0,8.0,Credit Card,Monthly,No,Social Media,Yes,Android,Fast,50.0,No
CUST000149,53.0,Male,San Jose,Standard,37.89,8.0,8.0,2.0,60.0,48.0,9.0,Credit Card,Monthly,No,Organic Search,No,Desktop,Medium,267.39,No
CUST001709,52.0,Female,Indianapolis,Enterprise,219.32,6.0,10.0,0.0,91.0,25.0,10.0,Debit Card,Quarterly,Yes,Advertisement,Yes,Desktop,Fast,1107.01,No
CUST001598,43.0,Female,Dallas,Basic,25.39,2.0,3.0,0.0,53.0,1.0,10.0,PayPal,Quarterly,Yes,Friend,Yes,Desktop,Medium,50.0,No
CUST000605,32.0,Female,Austin,Basic,13.28,23.0,17.0,2.0,35.0,22.0,9.0,Credit Card,Yearly,Yes,,Yes,iPhone,Medium,416.36,No
CUST000361,38.0,Male,Jacksonville,Premium,130.46,8.0,6.0,4.0,58.0,23.0,9.0,PayPal,Monthly,No,Friend,No,iPhone,Fast,867.89,No
CUST001194,49.0,Male,New York,Premium,85.51,5.0,1.0,4.0,0.0,71.0,4.0,Credit Card,Quarterly,Yes,Friend,No,Desktop,Slow,878.69,Yes
CUST001986,37.0,Female,Houston,Basic,10.0,20.0,5.0,4.0,19.0,78.0,4.0,Credit Card,Yearly,No,Organic Search,No,iPhone,Fast,50.0,Yes
CUST001837,43.0,Female,Jacksonville,,21.33,5.0,3.0,1.0,52.0,50.0,8.0,Debit Card,Yearly,,,Yes,iPhone,Slow,226.56,No
CUST001960,33.0,Female,Columbus,Premium,90.09,11.0,6.0,3.0,17.0,36.0,6.0,PayPal,Monthly,Yes,Email Campaign,No,Desktop,Fast,853.02,Yes
CUST001073,37.0,Female,Charlotte,Basic,12.35,16.0,14.0,3.0,58.0,46.0,8.0,Credit Card,Quarterly,No,Advertisement,No,Android,Medium,213.17,No
CUST001994,52.0,Male,Houston,,84.9,14.0,4.0,2.0,16.0,87.0,8.0,Debit Card,Monthly,No,Friend,No,iPhone,Medium,1826.96,Yes
CUST000786,43.0,Male,Phoenix,Standard,28.53,60.0,28.0,2.0,15.0,83.0,6.0,PayPal,Monthly,No,Friend,No,iPhone,Medium,2195.2,Yes
CUST001430,49.0,Female,Nashville,Basic,12.5,13.0,4.0,3.0,51.0,82.0,5.0,Debit Card,Monthly,Yes,Friend,No,Desktop,Fast,507.23,Yes
CUST000532,,Female,San Jose,Enterprise,196.37,24.0,21.0,3.0,47.0,36.0,7.0,Debit Card,Yearly,Yes,Organic Search,No,Android,Medium,5582.43,No
CUST001214,31.0,Female,Denver,Standard,10.0,11.0,8.0,1.0,25.0,47.0,5.0,Credit Card,Monthly,No,Advertisement,No,iPhone,Medium,50.0,Yes
CUST000933,54.0,Female,Seattle,Basic,15.71,1.0,0.0,2.0,51.0,33.0,7.0,Credit Card,Yearly,Yes,Advertisement,Yes,Desktop,,241.11,No
CUST000178,42.0,Male,San Jose,Basic,18.48,5.0,3.0,4.0,18.0,62.0,6.0,Credit Card,Yearly,Yes,Email Campaign,Yes,Desktop,Medium,121.11,No
CUST001022,44.0,Male,Indianapolis,Standard,81.37,13.0,11.0,2.0,69.0,0.0,10.0,Cash,Monthly,Yes,Organic Search,Yes,Android,Slow,1074.38,No
CUST001720,24.0,Male,Indianapolis,Basic,36.8,50.0,12.0,2.0,15.0,60.0,,Credit Card,Quarterly,No,Friend,No,Tablet,Fast,1277.99,Yes
CUST001024,47.0,,Seattle,Basic,22.1,16.0,10.0,1.0,45.0,30.0,9.0,Bank Transfer,Monthly,Yes,Friend,No,Tablet,Slow,50.0,No
CUST000372,56.0,Male,Portland,Basic,24.03,2.0,3.0,0.0,87.0,1.0,10.0,Cash,Monthly,No,Organic Search,Yes,Tablet,Fast,290.47,No
CUST000737,49.0,Male,Phoenix,Enterprise,206.49,16.0,22.0,2.0,77.0,45.0,9.0,Debit Card,Yearly,No,Friend,No,iPhone,Fast,3060.34,No
CUST000347,33.0,Female,Houston,Standard,46.24,23.0,13.0,1.0,37.0,56.0,7.0,Bank Transfer,Monthly,Yes,Social Media,,Tablet,Medium,791.93,Yes
CUST000129,32.0,Male,Austin,Basic,30.68,19.0,18.0,0.0,53.0,9.0,,Credit Card,Yearly,No,Organic Search,No,iPhone,Fast,590.28,No
CUST001466,40.0,Female,Los Angeles,Premium,81.24,10.0,9.0,0.0,64.0,6.0,9.0,PayPal,Monthly,No,Organic Search,Yes,iPhone,Medium,349.28,No
CUST000355,53.0,Female,Indianapolis,Basic,15.85,6.0,5.0,1.0,26.0,29.0,6.0,Debit Card,Monthly,No,Organic Search,No,Tablet,Slow,183.59,No
CUST000332,48.0,Female,Charlotte,Basic,34.09,13.0,13.0,2.0,50.0,21.0,7.0,Debit Card,Yearly,No,Organic Search,No,iPhone,Fast,50.0,No
CUST000195,27.0,Female,Seattle,Standard,59.9,,5.0,0.0,74.0,35.0,8.0,Bank Transfer,Yearly,Yes,Social Media,Yes,iPhone,Slow,50.0,No
CUST000087,34.0,Female,Houston,Basic,16.49,46.0,52.0,1.0,57.0,44.0,9.0,Credit Card,Yearly,Yes,Organic Search,Yes,iPhone,Fast,352.37,No
CUST000729,26.0,Male,Seattle,Standard,61.75,31.0,37.0,0.0,80.0,0.0,10.0,Credit Card,Quarterly,No,Email Campaign,Yes,iPhone,Medium,1529.47,No
CUST001075,29.0,Male,Nashville,Basic,14.4,33.0,34.0,1.0,42.0,30.0,10.0,PayPal,Yearly,No,Advertisement,Yes,Desktop,,50.0,No
CUST001043,48.0,Male,Portland,Basic,13.18,17.0,11.0,4.0,0.0,37.0,6.0,PayPal,Yearly,No,Advertisement,No,Desktop,Slow,760.29,No
CUST001424,57.0,Male,Dallas,Enterprise,167.47,20.0,16.0,0.0,80.0,0.0,10.0,Credit Card,Yearly,Yes,Social Media,Yes,Android,Medium,3002.98,No
CUST000064,47.0,Male,Columbus,Standard,31.65,14.0,8.0,2.0,29.0,30.0,7.0,Bank Transfer,Quarterly,Yes,Friend,No,iPhone,Medium,472.1,No
CUST001189,47.0,Male,Portland,Basic,19.08,3.0,2.0,,43.0,61.0,8.0,Bank Transfer,Quarterly,Yes,Organic Search,Yes,iPhone,Fast,218.51,No
CUST001500,26.0,Male,San Antonio,Basic,10.0,9.0,2.0,3.0,0.0,62.0,3.0,PayPal,Yearly,No,Friend,No,Android,Fast,50.0,Yes
CUST000105,29.0,Male,Chicago,Basic,12.48,22.0,10.0,1.0,48.0,27.0,7.0,Cash,,Yes,Email Campaign,No,iPhone,Medium,555.41,No
CUST001866,42.0,Female,Phoenix,Premium,125.22,35.0,10.0,3.0,26.0,61.0,7.0,Bank Transfer,Yearly,Yes,Friend,No,iPhone,Slow,3278.57,No
CUST000412,18.0,Female,San Antonio,Basic,10.0,6.0,1.0,4.0,6.0,97.0,6.0,Debit Card,Monthly,Yes,Social Media,No,iPhone,Fast,62.9,Yes
CUST000335,40.0,Female,Los Angeles,Premium,125.26,9.0,7.0,1.0,,14.0,8.0,Bank Transfer,Yearly,No,Friend,Yes,Android,Medium,820.05,No
CUST000570,42.0,Male,Nashville,Standard,21.22,34.0,16.0,3.0,22.0,57.0,,Debit Card,Yearly,No,Organic Search,Yes,iPhone,Fast,544.94,No
CUST001456,39.0,Male,New York,Enterprise,149.1,45.0,54.0,1.0,44.0,24.0,7.0,Credit Card,Yearly,No,Organic Search,Yes,Desktop,Slow,6060.68,No
CUST001168,62.0,Female,Houston,Standard,36.32,6.0,4.0,4.0,24.0,56.0,7.0,Debit Card,Quarterly,No,Email Campaign,Yes,Desktop,Fast,158.41,No
CUST000912,45.0,Male,New York,Standard,72.47,21.0,23.0,2.0,63.0,7.0,9.0,Cash,Yearly,No,Organic Search,Yes,iPhone,Fast,1161.28,No
CUST000751,40.0,Female,Philadelphia,Standard,37.9,15.0,,5.0,13.0,87.0,3.0,Debit Card,Monthly,Yes,Organic Search,No,iPhone,Medium,723.18,Yes
CUST001878,62.0,Male,Houston,Standard,43.44,2.0,3.0,1.0,84.0,0.0,10.0,Credit Card,Monthly,Yes,Social Media,Yes,iPhone,Medium,225.12,No
CUST001591,23.0,Male,New York,Basic,19.37,2.0,,4.0,20.0,80.0,5.0,,Monthly,Yes,Organic Search,No,Desktop,Medium,80.51,Yes
CUST000564,31.0,Female,Los Angeles,Standard,58.67,32.0,28.0,1.0,71.0,0.0,10.0,Debit Card,Yearly,Yes,Friend,Yes,Android,Medium,1835.18,No
CUST001517,31.0,Female,San Antonio,Standard,79.42,4.0,3.0,0.0,37.0,50.0,7.0,Debit Card,Quarterly,No,Social Media,Yes,Tablet,Fast,354.46,No
CUST001793,43.0,Male,San Diego,Standard,76.05,39.0,35.0,2.0,53.0,24.0,7.0,Credit Card,Yearly,Yes,Email Campaign,No,iPhone,Fast,2200.37,No
CUST001640,38.0,Male,Charlotte,Basic,10.0,26.0,9.0,3.0,20.0,39.0,6.0,Credit Card,Monthly,No,Email Campaign,No,Desktop,Slow,319.41,Yes
CUST000714,40.0,Female,Indianapolis,Basic,15.34,15.0,6.0,4.0,13.0,43.0,5.0,Debit Card,Monthly,No,,Yes,Tablet,Medium,487.51,Yes
CUST001551,21.0,Female,San Diego,Basic,11.51,8.0,3.0,3.0,3.0,31.0,7.0,Credit Card,Monthly,Yes,Social Media,No,iPhone,Fast,50.0,Yes
CUST000462,30.0,Female,New York,Basic,19.08,9.0,4.0,3.0,42.0,30.0,8.0,Bank Transfer,Quarterly,No,Email Campaign,Yes,Android,Medium,304.64,No
CUST000557,31.0,Female,Charlotte,Basic,22.54,6.0,6.0,2.0,40.0,2.0,9.0,Debit Card,Monthly,No,Advertisement,Yes,Android,Medium,167.52,No
CUST000203,41.0,Female,Los Angeles,Basic,22.53,13.0,6.0,4.0,42.0,38.0,6.0,PayPal,Quarterly,No,Social Media,No,Android,Medium,369.54,Yes
CUST001727,29.0,Female,Phoenix,Standard,26.1,6.0,4.0,1.0,54.0,26.0,9.0,Credit Card,Quarterly,No,,No,iPhone,Fast,50.0,No
CUST000425,29.0,Male,Jacksonville,Basic,23.08,6.0,5.0,1.0,54.0,19.0,7.0,Credit Card,Monthly,No,Advertisement,Yes,iPhone,Slow,50.0,No
CUST001774,60.0,Female,Columbus,Basic,22.73,12.0,6.0,1.0,27.0,67.0,8.0,Debit Card,Monthly,No,Organic Search,,Android,Fast,356.09,Yes
CUST000193,35.0,Male,New York,Basic,11.61,31.0,11.0,2.0,4.0,117.0,5.0,Credit Card,Quarterly,Yes,Advertisement,No,Android,Fast,266.21,Yes
CUST001523,37.0,Male,Los Angeles,Standard,29.73,16.0,6.0,5.0,40.0,56.0,7.0,PayPal,Quarterly,No,Social Media,No,Desktop,Medium,369.17,No
CUST000067,36.0,Female,Los Angeles,Standard,48.74,13.0,10.0,3.0,41.0,21.0,7.0,Debit Card,Monthly,No,Friend,No,iPhone,Medium,738.61,No
CUST000520,60.0,Female,New York,Enterprise,,15.0,4.0,4.0,,48.0,6.0,Credit Card,Yearly,Yes,Social Media,No,Desktop,Slow,18323.57,No
CUST000881,43.0,Female,Columbus,Basic,17.13,9.0,1.0,6.0,0.0,75.0,5.0,Debit Card,Quarterly,No,Organic Search,No,iPhone,Fast,50.0,Yes
CUST000385,21.0,Female,Denver,Standard,44.59,20.0,7.0,5.0,5.0,75.0,3.0,Credit Card,Quarterly,No,Advertisement,No,iPhone,Fast,1075.38,Yes
CUST000559,25.0,Female,,Enterprise,104.44,11.0,11.0,1.0,41.0,11.0,8.0,Credit Card,Yearly,No,Organic Search,No,iPhone,Medium,1191.68,No
CUST001508,39.0,Male,Denver,Premium,93.89,16.0,6.0,3.0,21.0,88.0,6.0,Debit Card,Monthly,No,Organic Search,No,Desktop,Fast,1303.06,Yes
CUST001984,37.0,Male,Boston,Standard,67.13,5.0,7.0,0.0,76.0,0.0,9.0,Credit Card,,Yes,Email Campaign,,Desktop,Medium,,No
CUST000787,41.0,Male,San Antonio,Basic,13.11,6.0,5.0,3.0,53.0,20.0,6.0,Debit Card,Yearly,No,Friend,Yes,Desktop,Medium,50.0,No
CUST000426,36.0,Male,Austin,Standard,51.33,2.0,2.0,0.0,58.0,4.0,7.0,Credit Card,Quarterly,No,Friend,No,Android,Medium,,No
CUST000752,36.0,Female,San Antonio,Standard,25.11,18.0,5.0,3.0,5.0,78.0,,Credit Card,Monthly,No,Social Media,No,Desktop,Medium,1085.4,Yes
CUST001394,46.0,Male,Phoenix,Premium,99.35,4.0,2.0,1.0,42.0,58.0,,Credit Card,Monthly,Yes,Organic Search,No,Desktop,Fast,435.69,No
CUST000771,61.0,Female,Portland,Premium,107.12,20.0,10.0,0.0,52.0,35.0,9.0,Credit Card,Monthly,No,Friend,Yes,Android,Slow,1906.09,No
CUST000596,35.0,Female,Jacksonville,Standard,25.29,22.0,12.0,1.0,,8.0,8.0,Debit Card,Monthly,No,Friend,Yes,iPhone,Medium,1039.43,No
CUST000435,51.0,Female,Dallas,Enterprise,235.65,17.0,26.0,0.0,78.0,6.0,10.0,PayPal,Monthly,No,Friend,Yes,Tablet,Medium,2753.7,No
CUST001844,22.0,Female,San Diego,Standard,121.8,4.0,5.0,2.0,81.0,41.0,10.0,,Yearly,Yes,Social Media,Yes,iPhone,Medium,389.39,No
CUST001798,38.0,Female,Portland,Premium,133.04,2.0,2.0,0.0,41.0,27.0,9.0,Bank Transfer,Monthly,,Social Media,Yes,Tablet,Medium,458.87,No
CUST001198,29.0,Female,New York,Basic,17.89,7.0,5.0,2.0,49.0,26.0,9.0,Credit Card,Monthly,Yes,Social Media,No,iPhone,Fast,195.18,No
CUST000340,47.0,Male,Jacksonville,Basic,13.22,5.0,3.0,1.0,34.0,5.0,6.0,Credit Card,Quarterly,No,Organic Search,Yes,Tablet,Fast,50.0,No
CUST000498,36.0,Male,Jacksonville,Standard,24.53,33.0,8.0,3.0,23.0,36.0,6.0,PayPal,Yearly,Yes,Organic Search,Yes,iPhone,Fast,700.8,No
CUST000565,51.0,Male,New York,,163.66,7.0,8.0,0.0,62.0,18.0,7.0,Cash,Yearly,No,Friend,Yes,iPhone,Slow,517.29,No
