Customer_ID,Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure_Months,Number_of_Purchases,Support_Requests,Login_Frequency,Last_Activity_Days_Ago,Satisfaction_Score,Payment_Method,Contract_Type,Discount_Used,Referral_Source,Auto_Renew,Device_Type,Internet_Speed,Customer_Lifetime_Value,Churn,Avg_Spend_Per_Tenure,Purchases_Per_Tenure,Support_Requests_Per_Tenure,Spend_Per_Purchase,Engagement_Score,Recent_Inactivity_Flag,High_Support_Flag
CUST001519,36.0,,Austin,Enterprise,213.25,8.0,10.0,1.0,51.0,12.0,9.0,Debit Card,Quarterly,Yes,Social Media,Yes,Android,Medium,2369.42,No,26.65625,1.25,0.125,21.325,71.45,0.0,0.0
CUST000835,31.0,Male,San Diego,Basic,23.47,20.0,21.0,2.0,55.0,9.0,7.0,Debit Card,Monthly,No,Organic Search,Yes,Android,Fast,553.46,No,1.1735,1.05,0.1,1.1176190476190475,59.5,0.0,0.0
CUST001886,43.0,Female,Houston,Basic,10.0,8.0,6.0,4.0,34.0,68.0,7.0,Bank Transfer,Monthly,No,Organic Search,No,Android,Medium,50.0,No,1.25,0.75,0.5,1.6666666666666667,30.299999999999997,1.0,1.0
CUST001484,44.0,Female,San Antonio,Standard,69.2,19.0,8.0,2.0,47.0,34.0,7.0,Credit Card,Quarterly,No,Organic Search,,iPhone,Medium,1319.4,No,3.642105263157895,0.42105263157894735,0.10526315789473684,8.65,49.650000000000006,0.0,0.0
CUST001975,24.0,Female,,Standard,84.43,32.0,19.0,1.0,16.0,29.0,7.0,PayPal,Yearly,Yes,Advertisement,No,Tablet,Medium,3066.8,No,2.6384375,0.59375,0.03125,4.443684210526317,39.45,0.0,0.0
CUST000352,50.0,Male,Houston,Basic,21.79,2.0,1.0,4.0,15.0,47.0,6.0,Debit Card,Monthly,No,Friend,No,Desktop,Slow,129.08,Yes,10.895,0.5,2.0,21.79,21.0,0.0,1.0
CUST000882,51.0,Female,Philadelphia,Premium,135.07,48.0,41.0,2.0,68.0,5.0,8.0,Credit Card,Yearly,No,Organic Search,Yes,Android,Slow,6607.59,No,2.8139583333333333,0.8541666666666666,0.041666666666666664,3.294390243902439,72.35,0.0,0.0
CUST001184,48.0,Female,San Antonio,Standard,16.83,2.0,1.0,5.0,0.0,96.0,4.0,PayPal,Quarterly,No,Advertisement,No,Desktop,Medium,86.54,Yes,8.415,0.5,2.5,16.83,-12.5,1.0,1.0
CUST001966,46.0,Male,San Antonio,Basic,13.82,7.0,4.0,2.0,,43.0,6.0,PayPal,Quarterly,No,Social Media,No,Android,Medium,99.05,Yes,1.9742857142857144,0.5714285714285714,0.2857142857142857,3.455,,0.0,0.0
CUST001299,26.0,Male,Dallas,Standard,77.26,5.0,4.0,,51.0,19.0,7.0,Credit Card,Monthly,No,Friend,No,Desktop,Medium,486.35,No,15.452000000000002,0.8,,19.315,,0.0,0.0
CUST001481,45.0,Male,,Enterprise,,7.0,3.0,4.0,36.0,47.0,6.0,Debit Card,Quarterly,Yes,Advertisement,Yes,iPhone,Fast,2822.21,No,,0.42857142857142855,0.5714285714285714,,30.450000000000003,0.0,1.0
CUST001822,49.0,Female,Phoenix,Standard,20.24,9.0,2.0,3.0,4.0,49.0,6.0,,Monthly,No,Friend,No,Android,Fast,201.46,Yes,2.2488888888888887,0.2222222222222222,0.3333333333333333,10.12,18.049999999999997,0.0,0.0
CUST001873,33.0,Female,Seattle,Standard,32.72,6.0,5.0,2.0,31.0,31.0,8.0,Credit Card,Monthly,Yes,Organic Search,Yes,iPhone,Fast,561.05,No,5.453333333333333,0.8333333333333334,0.3333333333333333,6.544,49.2,0.0,0.0
CUST000647,47.0,Male,,,21.65,16.0,10.0,0.0,44.0,29.0,8.0,Credit Card,Monthly,No,Social Media,Yes,Android,Fast,50.0,No,1.353125,0.625,0.0,2.165,60.55,0.0,0.0
CUST000149,53.0,Male,San Jose,Standard,37.89,8.0,8.0,2.0,60.0,48.0,9.0,Credit Card,Monthly,No,Organic Search,No,Desktop,Medium,267.39,No,4.73625,1.0,0.25,4.73625,64.0,0.0,0.0
CUST001709,52.0,Female,Indianapolis,Enterprise,219.32,6.0,10.0,0.0,91.0,25.0,10.0,Debit Card,Quarterly,Yes,Advertisement,Yes,Desktop,Fast,1107.01,No,36.553333333333335,1.6666666666666667,0.0,21.932,94.7,0.0,0.0
CUST001598,43.0,Female,Dallas,Basic,25.39,2.0,3.0,0.0,53.0,1.0,10.0,PayPal,Quarterly,Yes,Friend,Yes,Desktop,Medium,50.0,No,12.695,1.5,0.0,8.463333333333333,83.6,0.0,0.0
CUST000605,32.0,Female,Austin,Basic,13.28,23.0,17.0,2.0,35.0,22.0,9.0,Credit Card,Yearly,Yes,,Yes,iPhone,Medium,416.36,No,0.577391304347826,0.7391304347826086,0.08695652173913043,0.7811764705882352,59.25,0.0,0.0
CUST000361,38.0,Male,Jacksonville,Premium,130.46,8.0,6.0,4.0,58.0,23.0,9.0,PayPal,Monthly,No,Friend,No,iPhone,Fast,867.89,No,16.3075,0.75,0.5,21.743333333333336,64.35,0.0,1.0
CUST001194,49.0,Male,New York,Premium,85.51,5.0,1.0,4.0,0.0,71.0,4.0,Credit Card,Quarterly,Yes,Friend,No,Desktop,Slow,878.69,Yes,17.102,0.2,0.8,85.51,-3.75,1.0,1.0
CUST001986,37.0,Female,Houston,Basic,10.0,20.0,5.0,4.0,19.0,78.0,4.0,Credit Card,Yearly,No,Organic Search,No,iPhone,Fast,50.0,Yes,0.5,0.25,0.2,2.0,3.049999999999997,1.0,1.0
CUST001837,43.0,Female,Jacksonville,,21.33,5.0,3.0,1.0,52.0,50.0,8.0,Debit Card,Yearly,,,Yes,iPhone,Slow,226.56,No,4.266,0.6,0.2,7.109999999999999,56.400000000000006,0.0,0.0
CUST001960,33.0,Female,Columbus,Premium,90.09,11.0,6.0,3.0,17.0,36.0,6.0,PayPal,Monthly,Yes,Email Campaign,No,Desktop,Fast,853.02,Yes,8.19,0.5454545454545454,0.2727272727272727,15.015,27.15,0.0,0.0
CUST001073,37.0,Female,Charlotte,Basic,12.35,16.0,14.0,3.0,58.0,46.0,8.0,Credit Card,Quarterly,No,Advertisement,No,Android,Medium,213.17,No,0.771875,0.875,0.1875,0.8821428571428571,55.099999999999994,0.0,0.0
CUST001994,52.0,Male,Houston,,84.9,14.0,4.0,2.0,16.0,87.0,8.0,Debit Card,Monthly,No,Friend,No,iPhone,Medium,1826.96,Yes,6.064285714285715,0.2857142857142857,0.14285714285714285,21.225,28.450000000000003,1.0,0.0
CUST000786,43.0,Male,Phoenix,Standard,28.53,60.0,28.0,2.0,15.0,83.0,6.0,PayPal,Monthly,No,Friend,No,iPhone,Medium,2195.2,Yes,0.47550000000000003,0.4666666666666667,0.03333333333333333,1.0189285714285714,17.0,1.0,0.0
CUST001430,49.0,Female,Nashville,Basic,12.5,13.0,4.0,3.0,51.0,82.0,5.0,Debit Card,Monthly,Yes,Friend,No,Desktop,Fast,507.23,Yes,0.9615384615384616,0.3076923076923077,0.23076923076923078,3.125,24.950000000000003,1.0,0.0
CUST000532,,Female,San Jose,Enterprise,196.37,24.0,21.0,3.0,47.0,36.0,7.0,Debit Card,Yearly,Yes,Organic Search,No,Android,Medium,5582.43,No,8.182083333333333,0.875,0.125,9.350952380952382,46.650000000000006,0.0,0.0
CUST001214,31.0,Female,Denver,Standard,10.0,11.0,8.0,1.0,25.0,47.0,5.0,Credit Card,Monthly,No,Advertisement,No,iPhone,Medium,50.0,Yes,0.9090909090909091,0.7272727272727273,0.09090909090909091,1.25,27.0,0.0,0.0
CUST000933,54.0,Female,Seattle,Basic,15.71,1.0,0.0,2.0,51.0,33.0,7.0,Credit Card,Yearly,Yes,Advertisement,Yes,Desktop,,241.11,No,15.71,0.0,2.0,,51.7,0.0,0.0
CUST000178,42.0,Male,San Jose,Basic,18.48,5.0,3.0,4.0,18.0,62.0,6.0,Credit Card,Yearly,Yes,Email Campaign,Yes,Desktop,Medium,121.11,No,3.696,0.6,0.8,6.16,18.6,1.0,1.0
CUST001022,44.0,Male,Indianapolis,Standard,81.37,13.0,11.0,2.0,69.0,0.0,10.0,Cash,Monthly,Yes,Organic Search,Yes,Android,Slow,1074.38,No,6.259230769230769,0.8461538461538461,0.15384615384615385,7.397272727272727,86.05,0.0,0.0
CUST001720,24.0,Male,Indianapolis,Basic,36.8,50.0,12.0,2.0,15.0,60.0,,Credit Card,Quarterly,No,Friend,No,Tablet,Fast,1277.99,Yes,0.736,0.24,0.04,3.0666666666666664,,0.0,0.0
CUST001024,47.0,,Seattle,Basic,22.1,16.0,10.0,1.0,45.0,30.0,9.0,Bank Transfer,Monthly,Yes,Friend,No,Tablet,Slow,50.0,No,1.38125,0.625,0.0625,2.21,64.25,0.0,0.0
CUST000372,56.0,Male,Portland,Basic,24.03,2.0,3.0,0.0,87.0,1.0,10.0,Cash,Monthly,No,Organic Search,Yes,Tablet,Fast,290.47,No,12.015,1.5,0.0,8.01,98.9,0.0,0.0
CUST000737,49.0,Male,Phoenix,Enterprise,206.49,16.0,22.0,2.0,77.0,45.0,9.0,Debit Card,Yearly,No,Friend,No,iPhone,Fast,3060.34,No,12.905625,1.375,0.125,9.385909090909092,72.4,0.0,0.0
CUST000347,33.0,Female,Houston,Standard,46.24,23.0,13.0,1.0,37.0,56.0,7.0,Bank Transfer,Monthly,Yes,Social Media,,Tablet,Medium,791.93,Yes,2.0104347826086957,0.5652173913043478,0.043478260869565216,3.556923076923077,42.150000000000006,0.0,0.0
CUST000129,32.0,Male,Austin,Basic,30.68,19.0,18.0,0.0,53.0,9.0,,Credit Card,Yearly,No,Organic Search,No,iPhone,Fast,590.28,No,1.6147368421052632,0.9473684210526315,0.0,1.7044444444444444,,0.0,0.0
CUST001466,40.0,Female,Los Angeles,Premium,81.24,10.0,9.0,0.0,64.0,6.0,9.0,PayPal,Monthly,No,Organic Search,Yes,iPhone,Medium,349.28,No,8.123999999999999,0.9,0.0,9.026666666666666,81.3,0.0,0.0
CUST000355,53.0,Female,Indianapolis,Basic,15.85,6.0,5.0,1.0,26.0,29.0,6.0,Debit Card,Monthly,No,Organic Search,No,Tablet,Slow,183.59,No,2.6416666666666666,0.8333333333333334,0.16666666666666666,3.17,37.95,0.0,0.0
CUST000332,48.0,Female,Charlotte,Basic,34.09,13.0,13.0,2.0,50.0,21.0,7.0,Debit Card,Yearly,No,Organic Search,No,iPhone,Fast,50.0,No,2.6223076923076927,1.0,0.15384615384615385,2.6223076923076927,54.25,0.0,0.0
CUST000195,27.0,Female,Seattle,Standard,59.9,,5.0,0.0,74.0,35.0,8.0,Bank Transfer,Yearly,Yes,Social Media,Yes,iPhone,Slow,50.0,No,,,,11.98,72.55000000000001,0.0,0.0
CUST000087,34.0,Female,Houston,Basic,16.49,46.0,52.0,1.0,57.0,44.0,9.0,Credit Card,Yearly,Yes,Organic Search,Yes,iPhone,Fast,352.37,No,0.3584782608695652,1.1304347826086956,0.021739130434782608,0.3171153846153846,66.15,0.0,0.0
CUST000729,26.0,Male,Seattle,Standard,61.75,31.0,37.0,0.0,80.0,0.0,10.0,Credit Card,Quarterly,No,Email Campaign,Yes,iPhone,Medium,1529.47,No,1.9919354838709677,1.1935483870967742,0.0,1.6689189189189189,96.0,0.0,0.0
CUST001075,29.0,Male,Nashville,Basic,14.4,33.0,34.0,1.0,42.0,30.0,10.0,PayPal,Yearly,No,Advertisement,Yes,Desktop,,50.0,No,0.4363636363636364,1.0303030303030303,0.030303030303030304,0.4235294117647059,68.9,0.0,0.0
CUST001043,48.0,Male,Portland,Basic,13.18,17.0,11.0,4.0,0.0,37.0,6.0,PayPal,Yearly,No,Advertisement,No,Desktop,Slow,760.29,No,0.7752941176470588,0.6470588235294118,0.23529411764705882,1.1981818181818182,16.75,0.0,1.0
CUST001424,57.0,Male,Dallas,Enterprise,167.47,20.0,16.0,0.0,80.0,0.0,10.0,Credit Card,Yearly,Yes,Social Media,Yes,Android,Medium,3002.98,No,8.3735,0.8,0.0,10.466875,96.0,0.0,0.0
CUST000064,47.0,Male,Columbus,Standard,31.65,14.0,8.0,2.0,29.0,30.0,7.0,Bank Transfer,Quarterly,Yes,Friend,No,iPhone,Medium,472.1,No,2.2607142857142857,0.5714285714285714,0.14285714285714285,3.95625,42.55,0.0,0.0
CUST001189,47.0,Male,Portland,Basic,19.08,3.0,2.0,,43.0,61.0,8.0,Bank Transfer,Quarterly,Yes,Organic Search,Yes,iPhone,Fast,218.51,No,6.359999999999999,0.6666666666666666,,9.54,,1.0,0.0
CUST001500,26.0,Male,San Antonio,Basic,10.0,9.0,2.0,3.0,0.0,62.0,3.0,PayPal,Yearly,No,Friend,No,Android,Fast,50.0,Yes,1.1111111111111112,0.2222222222222222,0.3333333333333333,5.0,-5.0,1.0,0.0
CUST000105,29.0,Male,Chicago,Basic,12.48,22.0,10.0,1.0,48.0,27.0,7.0,Cash,,Yes,Email Campaign,No,iPhone,Medium,555.41,No,0.5672727272727273,0.45454545454545453,0.045454545454545456,1.248,54.35,0.0,0.0
CUST001866,42.0,Female,Phoenix,Premium,125.22,35.0,10.0,3.0,26.0,61.0,7.0,Bank Transfer,Yearly,Yes,Friend,No,iPhone,Slow,3278.57,No,3.577714285714286,0.2857142857142857,0.08571428571428572,12.522,30.950000000000003,1.0,0.0
CUST000412,18.0,Female,San Antonio,Basic,10.0,6.0,1.0,4.0,6.0,97.0,6.0,Debit Card,Monthly,Yes,Social Media,No,iPhone,Fast,62.9,Yes,1.6666666666666667,0.16666666666666666,0.6666666666666666,10.0,4.450000000000003,1.0,1.0
CUST000335,40.0,Female,Los Angeles,Premium,125.26,9.0,7.0,1.0,,14.0,8.0,Bank Transfer,Yearly,No,Friend,Yes,Android,Medium,820.05,No,13.91777777777778,0.7777777777777778,0.1111111111111111,17.894285714285715,,0.0,0.0
CUST000570,42.0,Male,Nashville,Standard,21.22,34.0,16.0,3.0,22.0,57.0,,Debit Card,Yearly,No,Organic Search,Yes,iPhone,Fast,544.94,No,0.6241176470588234,0.47058823529411764,0.08823529411764706,1.32625,,0.0,0.0
CUST001456,39.0,Male,New York,Enterprise,149.1,45.0,54.0,1.0,44.0,24.0,7.0,Credit Card,Yearly,No,Organic Search,Yes,Desktop,Slow,6060.68,No,3.313333333333333,1.2,0.022222222222222223,2.761111111111111,53.3,0.0,0.0
CUST001168,62.0,Female,Houston,Standard,36.32,6.0,4.0,4.0,24.0,56.0,7.0,Debit Card,Quarterly,No,Email Campaign,Yes,Desktop,Fast,158.41,No,6.053333333333334,0.6666666666666666,0.6666666666666666,9.08,28.799999999999997,0.0,1.0
CUST000912,45.0,Male,New York,Standard,72.47,21.0,23.0,2.0,63.0,7.0,9.0,Cash,Yearly,No,Organic Search,Yes,iPhone,Fast,1161.28,No,3.4509523809523808,1.0952380952380953,0.09523809523809523,3.1508695652173913,75.6,0.0,0.0
CUST000751,40.0,Female,Philadelphia,Standard,37.9,15.0,,5.0,13.0,87.0,3.0,Debit Card,Monthly,Yes,Organic Search,No,iPhone,Medium,723.18,Yes,2.5266666666666664,,0.3333333333333333,,-10.399999999999999,1.0,1.0
CUST001878,62.0,Male,Houston,Standard,43.44,2.0,3.0,1.0,84.0,0.0,10.0,Credit Card,Monthly,Yes,Social Media,Yes,iPhone,Medium,225.12,No,21.72,1.5,0.5,14.479999999999999,95.30000000000001,0.0,0.0
CUST001591,23.0,Male,New York,Basic,19.37,2.0,,4.0,20.0,80.0,5.0,,Monthly,Yes,Organic Search,No,Desktop,Medium,80.51,Yes,9.685,,2.0,,9.0,1.0,1.0
CUST000564,31.0,Female,Los Angeles,Standard,58.67,32.0,28.0,1.0,71.0,0.0,10.0,Debit Card,Yearly,Yes,Friend,Yes,Android,Medium,1835.18,No,1.8334375,0.875,0.03125,2.095357142857143,89.45,0.0,0.0
CUST001517,31.0,Female,San Antonio,Standard,79.42,4.0,3.0,0.0,37.0,50.0,7.0,Debit Card,Quarterly,No,Social Media,Yes,Tablet,Fast,354.46,No,19.855,0.75,0.0,26.473333333333333,46.150000000000006,0.0,0.0
CUST001793,43.0,Male,San Diego,Standard,76.05,39.0,35.0,2.0,53.0,24.0,7.0,Credit Card,Yearly,Yes,Email Campaign,No,iPhone,Fast,2200.37,No,1.95,0.8974358974358975,0.05128205128205128,2.1728571428571426,54.849999999999994,0.0,0.0
CUST001640,38.0,Male,Charlotte,Basic,10.0,26.0,9.0,3.0,20.0,39.0,6.0,Credit Card,Monthly,No,Email Campaign,No,Desktop,Slow,319.41,Yes,0.38461538461538464,0.34615384615384615,0.11538461538461539,1.1111111111111112,27.75,0.0,0.0
CUST000714,40.0,Female,Indianapolis,Basic,15.34,15.0,6.0,4.0,13.0,43.0,5.0,Debit Card,Monthly,No,,Yes,Tablet,Medium,487.51,Yes,1.0226666666666666,0.4,0.26666666666666666,2.5566666666666666,15.100000000000001,0.0,1.0
CUST001551,21.0,Female,San Diego,Basic,11.51,8.0,3.0,3.0,3.0,31.0,7.0,Credit Card,Monthly,Yes,Social Media,No,iPhone,Fast,50.0,Yes,1.43875,0.375,0.375,3.8366666666666664,28.1,0.0,0.0
CUST000462,30.0,Female,New York,Basic,19.08,9.0,4.0,3.0,42.0,30.0,8.0,Bank Transfer,Quarterly,No,Email Campaign,Yes,Android,Medium,304.64,No,2.1199999999999997,0.4444444444444444,0.3333333333333333,4.77,51.900000000000006,0.0,0.0
CUST000557,31.0,Female,Charlotte,Basic,22.54,6.0,6.0,2.0,40.0,2.0,9.0,Debit Card,Monthly,No,Advertisement,Yes,Android,Medium,167.52,No,3.7566666666666664,1.0,0.3333333333333333,3.7566666666666664,66.5,0.0,0.0
CUST000203,41.0,Female,Los Angeles,Basic,22.53,13.0,6.0,4.0,42.0,38.0,6.0,PayPal,Quarterly,No,Social Media,No,Android,Medium,369.54,Yes,1.7330769230769232,0.46153846153846156,0.3076923076923077,3.7550000000000003,35.400000000000006,0.0,1.0
CUST001727,29.0,Female,Phoenix,Standard,26.1,6.0,4.0,1.0,54.0,26.0,9.0,Credit Card,Quarterly,No,,No,iPhone,Fast,50.0,No,4.3500000000000005,0.6666666666666666,0.16666666666666666,6.525,69.3,0.0,0.0
CUST000425,29.0,Male,Jacksonville,Basic,23.08,6.0,5.0,1.0,54.0,19.0,7.0,Credit Card,Monthly,No,Advertisement,Yes,iPhone,Slow,50.0,No,3.8466666666666662,0.8333333333333334,0.16666666666666666,4.616,59.05,0.0,0.0
CUST001774,60.0,Female,Columbus,Basic,22.73,12.0,6.0,1.0,27.0,67.0,8.0,Debit Card,Monthly,No,Organic Search,,Android,Fast,356.09,Yes,1.8941666666666668,0.5,0.08333333333333333,3.7883333333333336,40.9,1.0,0.0
CUST000193,35.0,Male,New York,Basic,11.61,31.0,11.0,2.0,4.0,117.0,5.0,Credit Card,Quarterly,Yes,Advertisement,No,Android,Fast,266.21,Yes,0.37451612903225806,0.3548387096774194,0.06451612903225806,1.0554545454545454,-2.4499999999999993,1.0,0.0
CUST001523,37.0,Male,Los Angeles,Standard,29.73,16.0,6.0,5.0,40.0,56.0,7.0,PayPal,Quarterly,No,Social Media,No,Desktop,Medium,369.17,No,1.858125,0.375,0.3125,4.955,33.5,0.0,1.0
CUST000067,36.0,Female,Los Angeles,Standard,48.74,13.0,10.0,3.0,41.0,21.0,7.0,Debit Card,Monthly,No,Friend,No,iPhone,Medium,738.61,No,3.7492307692307696,0.7692307692307693,0.23076923076923078,4.8740000000000006,47.7,0.0,0.0
CUST000520,60.0,Female,New York,Enterprise,,15.0,4.0,4.0,,48.0,6.0,Credit Card,Yearly,Yes,Social Media,No,Desktop,Slow,18323.57,No,,0.26666666666666666,0.26666666666666666,,,0.0,1.0
CUST000881,43.0,Female,Columbus,Basic,17.13,9.0,1.0,6.0,0.0,75.0,5.0,Debit Card,Quarterly,No,Organic Search,No,iPhone,Fast,50.0,Yes,1.9033333333333333,0.1111111111111111,0.6666666666666666,17.13,-3.75,1.0,1.0
CUST000385,21.0,Female,Denver,Standard,44.59,20.0,7.0,5.0,5.0,75.0,3.0,Credit Card,Quarterly,No,Advertisement,No,iPhone,Fast,1075.38,Yes,2.2295000000000003,0.35,0.25,6.37,-11.0,1.0,1.0
CUST000559,25.0,Female,,Enterprise,104.44,11.0,11.0,1.0,41.0,11.0,8.0,Credit Card,Yearly,No,Organic Search,No,iPhone,Medium,1191.68,No,9.494545454545454,1.0,0.09090909090909091,9.494545454545454,61.2,0.0,0.0
CUST001508,39.0,Male,Denver,Premium,93.89,16.0,6.0,3.0,21.0,88.0,6.0,Debit Card,Monthly,No,Organic Search,No,Desktop,Fast,1303.06,Yes,5.868125,0.375,0.1875,15.648333333333333,15.950000000000003,1.0,0.0
CUST001984,37.0,Male,Boston,Standard,67.13,5.0,7.0,0.0,76.0,0.0,9.0,Credit Card,,Yes,Email Campaign,,Desktop,Medium,,No,13.425999999999998,1.4,0.0,9.59,88.2,0.0,0.0
CUST000787,41.0,Male,San Antonio,Basic,13.11,6.0,5.0,3.0,53.0,20.0,6.0,Debit Card,Yearly,No,Friend,Yes,Desktop,Medium,50.0,No,2.185,0.8333333333333334,0.5,2.622,47.35,0.0,0.0
CUST000426,36.0,Male,Austin,Standard,51.33,2.0,2.0,0.0,58.0,4.0,7.0,Credit Card,Quarterly,No,Friend,No,Android,Medium,,No,25.665,1.0,0.0,25.665,67.1,0.0,0.0
CUST000752,36.0,Female,San Antonio,Standard,25.11,18.0,5.0,3.0,5.0,78.0,,Credit Card,Monthly,No,Social Media,No,Desktop,Medium,1085.4,Yes,1.395,0.2777777777777778,0.16666666666666666,5.022,,1.0,0.0
CUST001394,46.0,Male,Phoenix,Premium,99.35,4.0,2.0,1.0,42.0,58.0,,Credit Card,Monthly,Yes,Organic Search,No,Desktop,Fast,435.69,No,24.8375,0.5,0.25,49.675,,0.0,0.0
CUST000771,61.0,Female,Portland,Premium,107.12,20.0,10.0,0.0,52.0,35.0,9.0,Credit Card,Monthly,No,Friend,Yes,Android,Slow,1906.09,No,5.356,0.5,0.0,10.712,68.65,0.0,0.0
CUST000596,35.0,Female,Jacksonville,Standard,25.29,22.0,12.0,1.0,,8.0,8.0,Debit Card,Monthly,No,Friend,Yes,iPhone,Medium,1039.43,No,1.1495454545454544,0.5454545454545454,0.045454545454545456,2.1075,,0.0,0.0
CUST000435,51.0,Female,Dallas,Enterprise,235.65,17.0,26.0,0.0,78.0,6.0,10.0,PayPal,Monthly,No,Friend,Yes,Tablet,Medium,2753.7,No,13.861764705882353,1.5294117647058822,0.0,9.063461538461539,93.6,0.0,0.0
CUST001844,22.0,Female,San Diego,Standard,121.8,4.0,5.0,2.0,81.0,41.0,10.0,,Yearly,Yes,Social Media,Yes,iPhone,Medium,389.39,No,30.45,1.25,0.5,24.36,81.2,0.0,0.0
CUST001798,38.0,Female,Portland,Premium,133.04,2.0,2.0,0.0,41.0,27.0,9.0,Bank Transfer,Monthly,,Social Media,Yes,Tablet,Medium,458.87,No,66.52,1.0,0.0,66.52,65.7,0.0,0.0
CUST001198,29.0,Female,New York,Basic,17.89,7.0,5.0,2.0,49.0,26.0,9.0,Credit Card,Monthly,Yes,Social Media,No,iPhone,Fast,195.18,No,2.5557142857142856,0.7142857142857143,0.2857142857142857,3.5780000000000003,64.55,0.0,0.0
CUST000340,47.0,Male,Jacksonville,Basic,13.22,5.0,3.0,1.0,34.0,5.0,6.0,Credit Card,Quarterly,No,Organic Search,Yes,Tablet,Fast,50.0,No,2.644,0.6,0.2,4.406666666666667,47.55,0.0,0.0
CUST000498,36.0,Male,Jacksonville,Standard,24.53,33.0,8.0,3.0,23.0,36.0,6.0,PayPal,Yearly,Yes,Organic Search,Yes,iPhone,Fast,700.8,No,0.7433333333333334,0.24242424242424243,0.09090909090909091,3.06625,29.85,0.0,0.0
CUST000565,51.0,Male,New York,,163.66,7.0,8.0,0.0,62.0,18.0,7.0,Cash,Yearly,No,Friend,Yes,iPhone,Slow,517.29,No,23.38,1.1428571428571428,0.0,20.4575,65.4,0.0,0.0
CUST001800,35.0,Female,San Jose,Standard,45.67,7.0,4.0,2.0,14.0,66.0,7.0,Credit Card,Quarterly,No,Friend,No,iPhone,Slow,314.92,Yes,6.524285714285715,0.5714285714285714,0.2857142857142857,11.4175,26.799999999999997,1.0,0.0
CUST001159,18.0,Female,San Jose,Basic,19.96,17.0,8.0,3.0,19.0,62.0,5.0,Credit Card,Yearly,No,Friend,No,Desktop,Fast,335.94,No,1.1741176470588235,0.47058823529411764,0.17647058823529413,2.495,15.549999999999997,1.0,0.0
CUST000163,66.0,Male,New York,Enterprise,300.0,2.0,1.0,3.0,35.0,55.0,8.0,Debit Card,Quarterly,No,Organic Search,Yes,Android,Fast,78.96,No,150.0,0.5,1.5,300.0,42.5,0.0,0.0
CUST001460,44.0,Female,,Premium,153.93,19.0,23.0,1.0,32.0,0.0,8.0,Credit Card,Yearly,No,Advertisement,Yes,Desktop,,2121.68,No,8.101578947368422,1.2105263157894737,0.05263157894736842,6.692608695652174,59.9,0.0,0.0
CUST001488,24.0,Male,Chicago,Premium,151.71,16.0,14.0,3.0,43.0,43.0,8.0,Debit Card,Monthly,No,Friend,No,Desktop,Slow,2511.85,No,9.481875,0.875,0.1875,10.836428571428572,49.099999999999994,0.0,0.0
CUST000026,36.0,Female,Portland,Basic,12.39,5.0,3.0,2.0,24.0,21.0,7.0,PayPal,Monthly,No,Social Media,No,iPhone,Fast,50.0,Yes,2.478,0.6,0.4,4.13,42.55,0.0,0.0
CUST001164,22.0,Male,Denver,Basic,19.21,3.0,1.0,2.0,27.0,63.0,5.0,Debit Card,Monthly,Yes,Advertisement,Yes,iPhone,Slow,50.0,Yes,6.403333333333333,0.3333333333333333,0.6666666666666666,19.21,21.4,1.0,0.0
CUST001207,31.0,Female,Seattle,Basic,13.66,19.0,12.0,2.0,33.0,47.0,7.0,PayPal,Monthly,No,Organic Search,No,Desktop,Fast,159.37,Yes,0.7189473684210527,0.631578947368421,0.10526315789473684,1.1383333333333334,40.1,0.0,0.0
CUST001492,40.0,Male,Austin,Basic,34.11,4.0,4.0,3.0,49.0,,7.0,Bank Transfer,,No,Friend,Yes,Android,Slow,50.0,No,8.5275,1.0,0.75,8.5275,,0.0,0.0
CUST000246,25.0,Female,Dallas,Basic,15.04,11.0,5.0,4.0,38.0,65.0,6.0,Bank Transfer,Quarterly,No,Organic Search,Yes,iPhone,Fast,50.0,No,1.3672727272727272,0.45454545454545453,0.36363636363636365,3.008,26.85,1.0,1.0
CUST001450,33.0,Male,Indianapolis,Premium,90.72,9.0,6.0,3.0,55.0,0.0,7.0,Debit Card,Yearly,Yes,Friend,Yes,Android,Fast,1017.94,No,10.08,0.6666666666666666,0.3333333333333333,15.12,59.25,0.0,0.0
CUST000185,45.0,Female,Los Angeles,Basic,21.98,12.0,8.0,1.0,57.0,11.0,9.0,PayPal,Quarterly,No,Email Campaign,Yes,Desktop,Medium,50.0,No,1.8316666666666668,0.6666666666666666,0.08333333333333333,2.7475,74.4,0.0,0.0
CUST000254,28.0,Male,Indianapolis,Basic,24.88,15.0,19.0,0.0,81.0,0.0,10.0,PayPal,Yearly,No,Friend,Yes,iPhone,Fast,416.2,No,1.6586666666666665,1.2666666666666666,0.0,1.3094736842105263,96.45,0.0,0.0
CUST000802,27.0,Male,Austin,Enterprise,212.55,1.0,0.0,2.0,37.0,52.0,7.0,PayPal,Monthly,Yes,Friend,Yes,Android,Fast,50.0,Yes,212.55,0.0,2.0,,40.650000000000006,0.0,0.0
CUST000226,43.0,Female,Los Angeles,Enterprise,189.62,5.0,4.0,1.0,41.0,30.0,9.0,PayPal,Monthly,No,Organic Search,No,Android,Fast,1264.98,No,37.924,0.8,0.2,47.405,62.45,0.0,0.0
